"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmpiwq  ","P",01/01/2012 0:00,1,1,"",17.2,<0> ,47.43,<0> ,30.9,<0> ,95.6,<0> ,7.7,<0> ,3.05,<0> ,2.96,<3> ,"",<-1> ,"","",7.8,<0> ,6,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2012 0:15,1,1,"",17.2,<0> ,47.57,<0> ,31.0,<0> ,95.8,<0> ,7.7,<0> ,3.1,<0> ,3.01,<3> ,"",<-1> ,"","",7.8,<0> ,6,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2012 0:30,1,1,"",17.2,<0> ,47.69,<0> ,31.1,<0> ,95.9,<0> ,7.7,<0> ,3.15,<0> ,3.06,<3> ,"",<-1> ,"","",7.8,<0> ,6,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2012 0:45,1,1,"",17.2,<0> ,47.74,<0> ,31.2,<0> ,96.0,<0> ,7.7,<0> ,3.2,<0> ,3.11,<3> ,"",<-1> ,"","",7.8,<0> ,6,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2012 1:00,1,1,"",17.2,<0> ,47.84,<0> ,31.2,<0> ,96.1,<0> ,7.7,<0> ,3.24,<0> ,3.15,<3> ,"",<-1> ,"","",7.8,<0> ,5,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2012 1:15,1,1,"",17.1,<0> ,47.88,<0> ,31.3,<0> ,96.1,<0> ,7.7,<0> ,3.28,<0> ,3.19,<3> ,"",<-1> ,"","",7.8,<0> ,6,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2012 1:30,1,1,"",17.1,<0> ,47.98,<0> ,31.3,<0> ,96.2,<0> ,7.7,<0> ,3.32,<0> ,3.23,<3> ,"",<-1> ,"","",7.8,<0> ,6,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2012 1:45,1,1,"",17.2,<0> ,48.07,<0> ,31.4,<0> ,96.4,<0> ,7.7,<0> ,3.35,<0> ,3.26,<3> ,"",<-1> ,"","",7.8,<0> ,5,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2012 2:00,1,1,"",17.2,<0> ,48.15,<0> ,31.5,<0> ,96.5,<0> ,7.7,<0> ,3.39,<0> ,3.3,<3> ,"",<-1> ,"","",7.8,<0> ,4,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2012 2:15,1,1,"",17.2,<0> ,48.24,<0> ,31.5,<0> ,96.7,<0> ,7.7,<0> ,3.42,<0> ,3.33,<3> ,"",<-1> ,"","",7.8,<0> ,5,<0> ,"",<-1> ,
